	ncbitaxon	rhea	predicate	chebi	uniprotkb
6240	NCBITaxon:1802357	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G3X592
6241	NCBITaxon:930131	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H9ZLA8
6242	NCBITaxon:1761883	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I0CPJ2
6243	NCBITaxon:189382	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1J6W0J6
6244	NCBITaxon:1121476	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M6GCI5
6245	NCBITaxon:1122184	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M6I2R1
6246	NCBITaxon:1121420	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M6H5K6
6248	NCBITaxon:2738	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6DA67
6249	NCBITaxon:28111	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9XJH6
6250	NCBITaxon:2714355	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A810Q5P7
6251	NCBITaxon:246787	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A108TF54
6253	NCBITaxon:2562294	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Z0D849
6254	NCBITaxon:2053509	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A523RJR8
6255	NCBITaxon:411902	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A8RJM1
6256	NCBITaxon:403833	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A9BIL2
6257	NCBITaxon:561177	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:B6WBS6
6258	NCBITaxon:697303	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:G2MVN7
6259	NCBITaxon:1487952	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A328IQG8
6260	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A352IHE4
6261	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A352IJE0
6262	NCBITaxon:2053595	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A358S8Z8
6263	NCBITaxon:2053509	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A359LHB6
6264	NCBITaxon:2053509	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A359LJ45
6265	NCBITaxon:1812858	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A371ASM0
6266	NCBITaxon:2763064	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A923RTR6
6267	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A927VTW4
6268	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A940VNX1
6269	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A940VRS8
6270	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A940VME6
6276	NCBITaxon:214856	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AAE4LKZ3
6277	NCBITaxon:411469	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:C0ESI0
6278	NCBITaxon:2484252	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A916HUU2
6280	NCBITaxon:1917525	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A925PI39
6281	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A929GJ02
6282	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A939XCF7
6283	NCBITaxon:2044939	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A939YVB1
6284	NCBITaxon:1869227	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A940AW91
6285	NCBITaxon:2044939	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A939ZZ29
6286	NCBITaxon:1968895	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A940CTK2
6287	NCBITaxon:2840765	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A940DNI8
6289	NCBITaxon:1532552	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1S2MF65
6290	NCBITaxon:1678002	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1S2R1E0
6291	NCBITaxon:1914536	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1S2WBW3
6292	NCBITaxon:112901	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1W2AD86
6293	NCBITaxon:931276	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:M1MGH7
6294	NCBITaxon:1288971	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:M1ZI10
6295	NCBITaxon:272562	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:Q97II1
6296	NCBITaxon:243230	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:Q9RVA9
6297	NCBITaxon:243274	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:Q9X276
6298	NCBITaxon:997897	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:R0AZF6
6299	NCBITaxon:1421016	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:W9E8E7
6300	NCBITaxon:41211	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A349U634
6301	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A354BT26
6302	NCBITaxon:1898203	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A354ICH1
6303	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A354JV09
6306	NCBITaxon:525903	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:D1B8T7
6307	NCBITaxon:655816	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:E0U2T3
6308	NCBITaxon:644282	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:E1QM40
6309	NCBITaxon:279010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:Q65HK6
6310	NCBITaxon:2291990	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3R6IYF5
6311	NCBITaxon:2293000	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3R6SWG4
6312	NCBITaxon:2293003	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3R6N1T9
6313	NCBITaxon:46506	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A413UY67
6314	NCBITaxon:2137877	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A969ZZN4
6315	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A970BJG0
6316	NCBITaxon:2053624	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A970FF57
6317	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A970E1M1
6318	NCBITaxon:1911557	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9C8FXC4
6319	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9C8HV39
6320	NCBITaxon:2052148	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9C9EM14
6321	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9E2H403
6323	NCBITaxon:1717717	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Y1CN94
6324	NCBITaxon:1717717	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Y1CNY3
6325	NCBITaxon:2017483	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A220U8F1
6326	NCBITaxon:317577	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A221SX59
6327	NCBITaxon:2133944	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5P8E9U1
6328	NCBITaxon:315749	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A7GSI3
6329	NCBITaxon:411479	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A7V8J7
6330	NCBITaxon:315750	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A8FEZ8
6331	NCBITaxon:592022	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:D5DLC9
6332	NCBITaxon:768710	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:H5Y559
6333	NCBITaxon:166	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3D0ZDU7
6334	NCBITaxon:1945593	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3D5TF81
6335	NCBITaxon:1898203	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3D5TAW5
6336	NCBITaxon:2293016	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A416CFX0
6337	NCBITaxon:2293011	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A416DX68
6338	NCBITaxon:447595	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M7I6L2
6339	NCBITaxon:1852865	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V6HWK6
6340	NCBITaxon:1852795	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V6JN52
6341	NCBITaxon:52694	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5D0WV42
6342	NCBITaxon:2026760	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A660XS43
6343	NCBITaxon:2212469	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6H9LAN4
6344	NCBITaxon:1392	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6L7GZI3
6345	NCBITaxon:1233171	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:T4VXP5
6348	NCBITaxon:426701	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G8YLJ3
6349	NCBITaxon:1122142	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H3H4P5
6350	NCBITaxon:1120987	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H3G050
6351	NCBITaxon:159292	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H3KK10
6352	NCBITaxon:2017977	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H8AH65
6354	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7V1ARQ8
6357	NCBITaxon:700500	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7W8CX81
6358	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X8KES9
6359	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X8LLS3
6360	NCBITaxon:2049431	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X8QHI3
6361	NCBITaxon:1428	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R4BB04
6362	NCBITaxon:2594883	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A516KGN6
6364	NCBITaxon:2053527	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7V1ZYA3
6365	NCBITaxon:2026780	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7V2UB39
6366	NCBITaxon:1643	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X0T7T0
6369	NCBITaxon:1263087	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:R7MZV6
6370	NCBITaxon:1294265	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:W4RQD7
6371	NCBITaxon:2259171	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3D8GL62
6372	NCBITaxon:2491051	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3P1SK72
6373	NCBITaxon:45668	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A410MHP3
6374	NCBITaxon:537012	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:E2NE52
6375	NCBITaxon:572544	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:E3H703
6376	NCBITaxon:641107	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:G7MAE1
6377	NCBITaxon:768706	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:G7WBW0
6378	NCBITaxon:768706	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:G7W6W9
6380	NCBITaxon:768706	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:G7W8D2
6383	NCBITaxon:83333	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:P76459
6384	NCBITaxon:83332	RHEA:40475	biolink:has_participant	CHEBI:17968	UniprotKB:P95125
6385	NCBITaxon:1262923	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:R5CLF6
6386	NCBITaxon:1262935	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:R5GD34
6387	NCBITaxon:2293134	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A396LSS3
6389	NCBITaxon:2305463	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A399SYV7
6390	NCBITaxon:2053627	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3B8HZ28
6391	NCBITaxon:154046	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3E4U9U1
6392	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971BNB3
6393	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971PB25
6394	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971PGF9
6395	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971V1G8
6396	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971TFM8
6397	NCBITaxon:2053624	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971SLZ0
6398	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971W1T9
6399	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971W6E4
6400	NCBITaxon:1491	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2I4MBX5
6401	NCBITaxon:1973922	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2M8CJ85
6402	NCBITaxon:2052574	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2M8T6T8
6403	NCBITaxon:2054168	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N5H5U6
6404	NCBITaxon:84521	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N6SLJ2
6405	NCBITaxon:1482731	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A833HM44
6406	NCBITaxon:1552123	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A842CQT9
6407	NCBITaxon:1552123	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A842F8X1
6408	NCBITaxon:2699748	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A847NFN4
6409	NCBITaxon:2053509	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A847PGI3
6410	NCBITaxon:2053509	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A847PHY8
6411	NCBITaxon:2053509	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A847PIM3
6412	NCBITaxon:1866312	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A853XFC2
6413	NCBITaxon:2053547	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A8I0E1V1
6414	NCBITaxon:1929085	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A8J7REY4
6415	NCBITaxon:1635292	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A101GLK3
6416	NCBITaxon:1838280	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1B7LD15
6417	NCBITaxon:2739	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A429ZW20
6418	NCBITaxon:433330	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Q9KK21
6419	NCBITaxon:1549641	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Q9VSX5
6420	NCBITaxon:742737	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:G5IKF5
6421	NCBITaxon:997877	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:I9FSU1
6422	NCBITaxon:1274524	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:M5P5U5
6424	NCBITaxon:2082193	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2Z4W798
6425	NCBITaxon:2082193	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2Z4W8P0
6426	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A354WMV4
6427	NCBITaxon:1898206	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A354ZAK2
6428	NCBITaxon:2044936	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A965UJ98
6429	NCBITaxon:2268201	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A965Y1I6
6430	NCBITaxon:1237094	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A969PQB6
6431	NCBITaxon:2024220	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A255SGA0
6432	NCBITaxon:2024224	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A255TTU2
6433	NCBITaxon:2033491	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2A8S7E4
6434	NCBITaxon:2033487	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2A8V7D0
6435	NCBITaxon:2268202	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C4MJW5
6436	NCBITaxon:2108365	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7G1G1B8
6437	NCBITaxon:2798577	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7T8BDJ3
6438	NCBITaxon:1912856	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A090HWM3
6439	NCBITaxon:2292308	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A416GQK9
6440	NCBITaxon:2293037	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A416IFP5
6441	NCBITaxon:28113	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A449I2Y4
6442	NCBITaxon:231438	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4U8YHL4
6443	NCBITaxon:1498	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4U9QZW9
6444	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971E4P8
6445	NCBITaxon:2053624	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971GEN9
6446	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A971J6G0
6447	NCBITaxon:2815577	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A974XMB4
6448	NCBITaxon:2839743	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9J6QVD3
6451	NCBITaxon:2030808	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6P9C4
6452	NCBITaxon:1898204	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6PS94
6453	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X8U9Q6
6454	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X8YR38
6455	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9BPI4
6456	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9BPK6
6457	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9CJ48
6459	NCBITaxon:1897031	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q6R7P0
6460	NCBITaxon:1897031	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q6R7S5
6461	NCBITaxon:1897015	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q6UJY6
6462	NCBITaxon:1775675	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V4MLC8
6463	NCBITaxon:1852916	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V5I6P9
6464	NCBITaxon:1971727	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1W9V2R9
6465	NCBITaxon:561720	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1X7IY50
6466	NCBITaxon:2678688	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6I6JF04
6467	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6N7ME93
6468	NCBITaxon:2730080	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6V8LY57
6469	NCBITaxon:2026780	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C5W7I4
6470	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C6BDD7
6472	NCBITaxon:1121324	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A069RF67
6473	NCBITaxon:1121324	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A069RK13
6475	NCBITaxon:407035	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0F7HLV7
6476	NCBITaxon:284581	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0M0KZF8
6477	NCBITaxon:2049044	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A973GVI1
6478	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A973ITA5
6480	NCBITaxon:1898203	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9D8RZL2
6481	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9D9CSI9
6482	NCBITaxon:483913	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9Q4ERC2
6484	NCBITaxon:2963284	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X2MAW2
6485	NCBITaxon:1347392	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X2MHS1
6486	NCBITaxon:2033494	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X7HBZ0
6487	NCBITaxon:2060113	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X7I1V6
6488	NCBITaxon:2026724	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2W6AJ01
6489	NCBITaxon:1506	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A351QZD7
6490	NCBITaxon:2030800	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A351UKU4
6491	NCBITaxon:2053592	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A357VTW3
6492	NCBITaxon:1871619	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A358JS29
6493	NCBITaxon:157907	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A358PY01
6494	NCBITaxon:2293325	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A371SHC1
6495	NCBITaxon:2290917	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A398CXM9
6496	NCBITaxon:2290917	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A398DB62
6497	NCBITaxon:2290915	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A398DIX7
6498	NCBITaxon:2290913	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A398DUQ8
6499	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3B9N4S4
6500	NCBITaxon:132267	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X6JRP5
6501	NCBITaxon:1520	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AAE5LNK9
6502	NCBITaxon:441771	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A5I7F3
6503	NCBITaxon:1805130	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1J4T2Y2
6504	NCBITaxon:1805403	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1J5CN56
6505	NCBITaxon:1121323	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M6SKN1
6506	NCBITaxon:1121316	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5TP67
6507	NCBITaxon:1121476	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M6EJY1
6508	NCBITaxon:1123231	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M7BEY8
6509	NCBITaxon:1895746	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q3RCA0
6510	NCBITaxon:1888891	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q8QS58
6511	NCBITaxon:1888891	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q8QUF9
6512	NCBITaxon:1915004	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q8RIG9
6513	NCBITaxon:1898203	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1T5EI29
6514	NCBITaxon:1898203	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1T5EUH7
6515	NCBITaxon:36842	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1T5K0M8
